participant_id	input_dna_concentration	input_dna_volumne	mass_dna	batch	reads_raw_total	coverage_raw_reads	reads_collapsed_total	reads_collapsed_duplex	reads_collapsed_non_duplex	coverage_collapsed_reads	fragments_total	coverage_fragments
ccga_1390	16.27	4.61	75.0047	HCMMMCCXY	2747963400	141591.3	106572870	34746979	71665258	3868.872	53299376	3867.417
ccga_1391	15.68	4.78	74.9504	H5WHJCCXY	3029938014	158160.6	96169980	28889965	67129977	3478.659	48097378	3477.451
ccga_1392	13.82	5.43	75.0426	HHLMLALXX	2050990196	100830.6	114130932	33401742	80478867	4152.28	57075597	4150.643
ccga_1394	13.81	5.43	74.9883	H5YMMCCXY	2738691638	141289.4	132329350	43043581	89034192	4709.275	66182190	4707.168
ccga_1398	11.65	6.44	75.02600000000001	H73KCCCXY	2893022924	148379.4	112385916	37926738	74299848	4021.839	56207836	4020.371
ccga_14	14.6	5.14	75.044	H2J57CCXY	1701001964	86629.27	101949420	32849494	68872267	3684.392	50983978	3682.706
ccga_1400	8.08	9.28	74.9824	H2CL5CCXY	2477352006	130671.2	86845368	25479181	61231746	3184.869	43429472	3183.842
ccga_1403	15.55	4.82	74.95100000000001	H3KYVCCXY	2426283658	128351.5	93287474	28669495	64472266	3406.15	46653418	3405.041
ccga_1407	11.16	6.72	74.9952	HK75MALXX	1778737190	90703.04	113288428	40021561	72979077	4047.875	56651221	4046.259
ccga_1409	13.12	5.72	75.04639999999999	H5VC2CCXY	1819675188	94631.22	105216722	32560725	65316849	3438.937	51246397	3435.193
ccga_1413	17.09	4.39	75.0251	H2HHJCCXY	1678734970	82559.57	86009574	28852275	56960772	3108.557	43012726	3107.369
ccga_1414	12.2	6.15	75.03	H55FKCCXY	2614941394	140038.6	99991810	27142339	72721344	3551.016	50005558	3549.714
ccga_1415	20.61	3.64	75.0204	HK72KALXX	1974408778	102998.6	124216484	41397991	82542398	4475.931	62119188	4473.398
ccga_1418	13.59	5.52	75.01679999999999	H55MCCCXY	1960774822	101905.8	110526782	34360365	75943700	4014.315	55273430	4012.726
ccga_142	15.1	4.97	75.047	H3NYLCCXY	1866346722	94351.14	107914886	37124442	70496503	3874.711	53967501	3873.052
ccga_1420	13.57	5.53	75.0421	H2J3JCCXY	2672692190	137798.7	102936628	32335070	70413623	3729.262	51479113	3727.768
ccga_1421	18.13	4.14	75.05819999999999	H5WKCCCXY	2030775860	102497.5	94702520	29020441	65532999	3497.076	47363116	3495.786
ccga_1422	13.94	5.38	74.99719999999999	HKML5ALXX	2031798826	104383.8	99897442	36159116	63547328	3548.729	49959651	3547.043
ccga_1423	18.13	4.14	75.05819999999999	HLCJ7ALXX	1868811028	93750.44	111150510	37334249	73589200	3949.841	55585966	3947.622
ccga_1424	15.33	4.89	74.96369999999999	HKWJ3ALXX	2025843022	99620.61	112923636	37500096	75172423	4035.908	56476376	4034.131
ccga_1426	12.98	5.78	75.0244	H5YL3CCXY	1720522820	88413.82	122883890	40855694	81687650	4431.217	61452595	4429.264
ccga_1428	10.96	6.84	74.96640000000001	H3NKCCCXY	2788612998	146504.7	109475310	28877946	80421518	4037.616	54746023	4036.08
ccga_1429	11.02	6.81	75.0462	H2HJ7CCXY	1950466166	97926.25	112231754	35542081	76496867	3966.391	56128762	3964.612
ccga_143	14.07	5.33	74.9931	H7CLMCCXY	2187691972	110529.3	109855024	43364376	66197768	3730.641	54941288	3728.861
ccga_1431	16.43	4.56	74.92079999999999	HKYYJALXX	2018064662	105876.7	97847352	32221816	65434970	3491.946	48935238	3490.457
ccga_1432	14.55	5.15	74.9325	H3WGMCCXY	2874784566	145781.8	119854942	39688651	79987469	4266.516	59942025	4264.974
ccga_1434	12.5	6	75	HKWMHALXX	1831215532	93111.56	96171266	27946483	68052906	3516.325	48094846	3515
ccga_1435	13.63	5.5	74.965	H3WGNCCXY	1941856850	101617.6	110720484	34728617	75778846	4038.728	55371801	4037.293
ccga_1436	14.2	5.28	74.976	H3WWNCCXY	2835027094	145766.3	115346458	36007957	79167968	4105.349	57688203	4103.679
ccga_1438	14.72	5.1	75.072	HL2MNALXX	1986039462	101130.4	101396178	34552916	66617876	3616.755	50708079	3615.261
ccga_1440	16.26	4.61	74.95860000000002	H73FFCCXY	3293065766	172736.8	91968892	24543103	67310273	3345.24	45994994	3344.016
ccga_1441	15.05	4.98	74.94900000000001	H5VVWCCXY	1927624594	100664	100860466	27896948	72810300	3669.431	50443677	3667.906
ccga_1444	14.45	5.19	74.9955	HL2JHALXX	1764208232	85173.66	118753646	38552459	79899200	4278.156	59386764	4276.196
ccga_1446	14.19	5.29	75.0651	H2273CCXY	1819315208	90215.9	112003952	40243696	71462275	4044.961	56016073	4043.353
ccga_1447	12.5	6	75	H77LCCCXY	1950819648	100256.2	99984062	32018963	67745191	3685.685	50001747	3684.231
ccga_1448	15.1	4.97	75.047	H5CCWCCXY	1930441344	99842.8	119780038	37954487	81530788	4357.879	59899175	4355.982
ccga_1449	8.65	8.67	74.9955	HFYWLCCXY	2071911874	104637.1	103919756	32806508	70844259	3718.088	51969468	3716.643
ccga_145	14.16	5.3	75.048	HL2LNALXX	2618900640	134823.8	110210224	35904124	74100998	3958.107	55114292	3956.404
ccga_1451	13.9	5.4	75.06	H3YVWCCXY	2665910518	137283.3	123814754	41818055	81751739	4367.725	61919237	4366.003
ccga_1452	12.89	5.82	75.0198	HK7GNALXX	1899747778	99317.31	96036564	29317517	66473052	3451.45	48027287	3449.851
ccga_1453	12.92	5.8	74.93599999999999	HL7FJALXX	1834635074	88732.92	113351444	38786212	74180189	4131.207	56685018	4129.342
ccga_1454	13.54	5.54	75.0116	HL2N2ALXX	2679795632	137828	101160984	31380560	69595551	3664.646	50590396	3663.09
ccga_1455	12.89	5.82	75.0198	H5N2TCCXY	1770014172	88336.3	114610808	38576707	75735843	4075.803	57318438	4074.234
ccga_146	16.51	4.54	74.95540000000001	HG2JYCCXY	1870930762	90919.68	128214460	53487630	74334019	4369.792	64120136	4367.852
ccga_1460	15.18	4.94	74.98920000000001	HCMMLCCXY	2108509412	107734.1	91793136	25609341	66013313	3334.869	45905104	3333.473
ccga_1461	15.59	4.81	74.9879	H3YY2CCXY	2455458406	128698.1	101166610	30620049	70399341	3674.724	50591750	3673.337
ccga_1465	14.19	5.29	75.0651	H577MCCXY	2419633372	123974.2	114523852	39154935	75174857	4106.553	57272017	4105.129
ccga_1467	14.08	5.33	75.0464	H5VFTCCXY	2163525580	113829.7	89646846	20534866	68956079	3401.937	44835320	3400.725
ccga_1468	12.66	5.92	74.9472	H3WG5CCXY	2794553268	144165.2	114366804	38683988	75491564	4040.384	57197902	4038.818
ccga_1469	15.1	4.97	75.047	HL2NCALXX	1940030248	99218.94	103614716	35804502	67602280	3657.413	51819530	3655.621
ccga_1472	13.21	5.68	75.0328	H2CVCCCXY	1869997214	96471.85	120371628	42176948	77830891	4324.171	60197912	4322.307
ccga_1475	12.07	6.21	74.9547	H5737CCXY	2527279972	131751.8	105639454	29840354	75620296	3846.539	52828699	3844.988
ccga_1476	12.33	6.08	74.96640000000001	H2J3HCCXY	1970772066	105093.4	100022030	26344379	73487416	3691.786	50020444	3690.346
ccga_1478	10.27	7.3	74.97099999999999	H5CCHCCXY	1808748310	93317.84	128938238	42342309	86278435	4581.136	64480881	4578.98
ccga_1479	13.06	5.74	74.96440000000001	HKWMJALXX	2339343948	117516.9	114725750	31181326	83336712	4233.651	57375743	4231.967
ccga_148	14.38	5.22	75.0636	H7CNYCCXY	1909333816	88996.28	124930350	40493552	84155845	4482.709	62479675	4480.988
ccga_1481	13.49	5.56	75.00439999999999	HG2MHCCXY	2010514484	96031.62	125490430	54411424	70684860	4357.658	62756637	4356.029
ccga_1485	12.54	5.98	74.9892	H2CVLCCXY	2477248256	125977.3	124406738	46556790	77522325	4395.491	62214310	4393.744
ccga_1487	18.33	4.09	74.96969999999999	HCMV2CCXY	2104607332	107744	92415316	26742740	65560539	3378.842	46217443	3377.699
ccga_1488	15.28	4.91	75.0248	HK77VALXX	1874906176	94653.76	100390190	33971089	66241988	3635.31	50206812	3633.754
ccga_149	14.97	5.01	74.9997	HKWJTALXX	2603136274	135056.2	113025916	37564301	75274760	4105.011	56525890	4103.291
ccga_1494	11.39	6.58	74.9462	HL2CGALXX	2457829750	125369.1	112194172	34652057	77337980	4074.058	56109139	4072.36
ccga_150	13.49	5.56	75.00439999999999	HL2G5ALXX	2045917808	105418.6	97998764	29588673	68264501	3543.876	49008564	3542.61
ccga_1501	19.45	3.86	75.077	H5WYVCCXY	1980138740	100294.8	104175704	36028045	67878274	3639.137	52095925	3637.5
ccga_1503	10.33	7.26	74.9958	H5YCMCCXY	2527500428	129930.9	119169314	41467385	77459603	4164.159	59595450	4162.614
ccga_1504	15.63	4.8	75.024	H57F3CCXY	2466085016	125941.9	105938116	35194026	70434749	3854.423	52977381	3852.882
ccga_1505	17.08	4.39	74.98119999999999	HL2NLALXX	2007948410	102189.8	109771364	38948083	70608990	3870.721	54896343	3869.025
ccga_1506	10.65	7.04	74.976	HLC37ALXX	2504859174	124418.6	129383676	37546813	91645593	4695.738	64709861	4693.843
ccga_1507	11.81	6.35	74.9935	H22Y7CCXY	2310165382	117718.5	127299956	43361221	83687149	4448.099	63662566	4446.183
ccga_1511	12.35	6.07	74.9645	H2FC2CCXY	2601072586	132387.3	107637742	35244203	72180656	3830.653	53830837	3829.053
ccga_1512	12.95	5.79	74.98049999999999	H227FCCXY	2406919836	124953.4	116788282	34720440	81762844	4167.781	58403641	4165.889
ccga_1516	12.45	6.02	74.94899999999998	H2CKLCCXY	1963328698	98037.24	115973886	33418640	82006516	4205.404	57996710	4203.632
ccga_1517	12.01	6.24	74.9424	H2FC2CCXY	2517280576	128673	109654278	35660138	73777046	3906.315	54838888	3904.755
ccga_1518	14.71	5.1	75.021	HCMV2CCXY	2114455996	108266.3	91990526	27234112	64645092	3300.809	46007342	3299.564
ccga_1519	12.35	6.07	74.9645	H3WJHCCXY	1926877024	100736.4	105280086	30641103	74424935	3924.282	52652798	3922.795
ccga_1520	13.42	5.59	75.0178	H75JFCCXY	2489473390	127141.5	117301054	38744295	78336211	4185.115	58665473	4183.221
ccga_1521	13.09	5.73	75.0057	HK77VALXX	1972596666	99502.46	92396214	30576609	61673331	3282.381	46210432	3280.916
ccga_1523	14.05	5.34	75.027	HKVYWALXX	1932180248	94711.9	106852560	33861104	72779054	3853.452	53438443	3851.832
ccga_1526	12.1	6.2	75.02	HK77GALXX	2024455676	101537.3	121652928	37784626	83683374	4395.741	60843562	4393.902
ccga_1528	12.51	6	75.06	H2HH7CCXY	2478917244	127747.2	121695008	40168963	81248404	4354.044	60858866	4352.218
ccga_1529	21.45	3.5	75.075	HKLWMALXX	1743590282	82394.02	104389284	43483549	60548125	3865.584	52202951	3864.344
ccga_153	17.42	4.31	75.0802	H3YNNCCXY	2713129204	139351.9	99357874	39379516	59776102	3434.562	49705432	3433.231
ccga_1530	11.92	6.29	74.9768	H5Y3MCCXY	2015459972	100734.9	103383694	31940347	71286392	3652.983	51704386	3651.547
ccga_1534	18.37	4.08	74.9496	HK7VKALXX	1987576618	100415.6	120845234	46111519	74533279	4286.662	60437702	4284.775
ccga_1535	12.22	6.14	75.0308	HK7HGALXX	2573992678	130388	129490560	43625031	85447286	4622.214	64756040	4620.026
ccga_1536	14.53	5.16	74.9748	HCNTWCCXY	2728882666	139888.9	114823622	39088401	75512357	4090.234	57423010	4088.681
ccga_1537	13.99	5.36	74.9864	HL2JHALXX	2059905138	102983.8	116819860	36657861	79927057	4234.28	58421025	4232.414
ccga_154	11.34	6.61	74.9574	HL23LALXX	1910977436	98541.6	113550216	34318955	78986005	4063.346	56788369	4061.561
ccga_1540	9.18	8.17	75.00059999999999	H5CCCCCXY	2122790850	110855.8	119455232	39286641	79958594	4250.059	59739186	4248.38
ccga_1542	15.52	4.83	74.9616	H75GFCCXY	1756369922	87470.28	109702630	37649062	71782398	3900.351	54864243	3898.598
ccga_1545	13.35	5.62	75.027	HL2FGALXX	1962329110	100968.9	106758220	33093133	73480815	3833.855	53390668	3832.398
ccga_1547	15.84	4.73	74.92320000000001	H3TWCCCXY	1910502182	100824.9	83398372	22640611	60627423	3113.375	41705929	3112.396
ccga_1548	11.74	6.39	75.01859999999999	H3NV7CCXY	2525660298	131544	120929968	36939776	83793040	4384.581	60477373	4382.976
ccga_1549	13.89	5.4	75.00600000000001	HKWN2ALXX	2525380668	131228.1	85669370	20905528	64624980	3239.871	42844602	3238.68
ccga_155	10.5	7.14	74.97	HL2MNALXX	1888028702	95468.01	100854620	35941300	64688654	3564.122	50439115	3562.58
ccga_1550	13.4	5.6	75.03999999999999	HLCKWALXX	2300217058	117607.4	121104106	39928887	80840342	4387.776	60563073	4385.856
ccga_1552	11.28	6.65	75.012	HL2LNALXX	2644626322	135995.9	115406402	35824308	79375924	4212.353	57713352	4210.705
ccga_1555	1.69	44.38	75.0022	H77MFCCXY	2560746138	130199	98550182	30003564	68398432	3552.706	49287955	3551.456
ccga_1558	10.13	7.4	74.962	H55FVCCXY	2022377836	105410.1	106527420	33618238	72662083	3768.525	53273826	3766.998
ccga_1559	16.57	4.53	75.0621	HL5V2ALXX	1660871616	85234.65	99282662	35698325	63331845	3529.353	49650596	3527.747
ccga_156	13.1	5.73	75.063	H3YJHCCXY	2047040046	103197.3	114392866	34082760	80053507	4134.465	57208381	4132.78
ccga_1566	14.65	5.12	75.00800000000001	HK5T3ALXX	1941722198	100274.5	105261742	36273913	68753674	3755.836	52641197	3754.202
ccga_1567	10.97	6.84	75.0348	H2J3TCCXY	1950149066	100005.5	113144026	33709551	79193065	4113.556	56583669	4111.518
ccga_1569	13.65	5.49	74.9385	HKW7FALXX	2523316932	132991.8	95924056	26172938	69593081	3485.841	47972228	3484.487
ccga_157	11.1	6.76	75.036	H23VFCCXY	2612437156	135138.2	127066984	37082302	89714672	4685.186	63545824	4683.401
ccga_1571	16.28	4.61	75.05080000000001	H55HFCCXY	1868995242	97255.87	94821146	25508263	69131017	3483.714	47419755	3482.484
ccga_1572	15.76	4.76	75.0176	H3HMVCCXY	2047074722	101163.6	110337960	36214042	73792374	3994.692	55178166	3993.28
ccga_1573	11.14	6.73	74.97220000000002	HHVLVALXX	2085497066	108366.8	104612530	31739026	72680200	3811.961	52315918	3810.461
ccga_1575	12.45	6.02	74.94899999999998	HKW7FALXX	2467266408	129906.3	84123482	21650375	62334831	3086.965	42069464	3085.734
ccga_1576	5.73	13.09	75.0057	H3L2NCCXY	1759254198	88487.87	84486172	21129174	61503507	3017.307	42197759	3013.697
ccga_1577	14.99	5	74.95	HHVYHALXX	2086483464	99211.51	124057626	45041344	78791809	4370.733	62044248	4368.707
ccga_1580	10.6	7.08	75.048	H3WTMCCXY	2042709432	105892.2	101179376	34641340	66343739	3586.645	50599876	3585.07
ccga_1582	12.18	6.16	75.0288	HHTHVALXX	2759030520	140804.1	107722798	35672284	71872717	3778.818	53872241	3776.975
ccga_1584	11.25	6.67	75.0375	H5YCMCCXY	2606247848	134441.5	107076218	32688391	74201285	3842.482	53548545	3841.066
ccga_1585	12.16	6.17	75.0272	H525TCCXY	1728361440	91577.26	101212832	30908289	70094436	3696.033	50614253	3694.728
ccga_1587	13.17	5.69	74.93730000000001	H3MYYCCXY	1903166146	97170.9	113972306	38136019	75551086	4055.768	56997903	4053.691
ccga_1588	11.54	6.5	75.00999999999999	H7CLMCCXY	1686705264	86285.47	113900676	38190797	75404106	4098.547	56963249	4097.023
ccga_1591	15.17	4.94	74.9398	HL277ALXX	2013268782	100062.9	122176196	43530679	78377975	4342.623	61103134	4340.668
ccga_1597	13.53	5.54	74.9562	H2HGMCCXY	2050987008	106886.9	111919068	33856278	77891688	4042.581	55970331	4041.144
ccga_1598	9.23	8.13	75.03990000000002	H23VHCCXY	1784863006	91868.61	123105124	38474296	84321165	4490.622	61563568	4488.591
ccga_16	12.84	5.84	74.98559999999999	H55VFCCXY	2101475332	106527.1	106838000	30897889	75771807	3883.34	53431367	3881.982
ccga_1600	6.97	10.76	74.99719999999999	H2HHHCCXY	1773893218	92519.66	114781778	33375235	81113805	4208.848	57401312	4206.994
ccga_1603	13.55	5.54	75.06700000000001	H72WJCCXY	1926938540	100030.4	90807384	24639699	65996752	3322.174	45412557	3320.911
ccga_1607	17.88	4.19	74.91720000000001	HL2GHALXX	1723686032	88237.05	113652788	37987705	75444754	4132.301	56839663	4130.638
ccga_161	16.25	4.62	75.075	H3WYYCCXY	2370483796	124534.4	100049938	25668283	74227281	3722.792	50036083	3721.534
ccga_1610	15.3	4.9	74.97000000000001	HG2JYCCXY	1846776992	92207.87	130692598	54320366	75989157	4540.925	65358240	4539.196
ccga_1611	12.74	5.89	75.0386	H2HHHCCXY	1664738968	86513.93	102120070	33159141	68720735	3680.649	51069965	3678.963
ccga_1612	13.26	5.66	75.05160000000001	H3YNGCCXY	2054479226	106097.4	104739030	33372759	70673663	3682.738	52375701	3680.318
ccga_1614	13.9	5.4	75.06	H2CVCCCXY	1646464434	84149.83	116441162	42090469	73986885	4166.625	58231876	4164.865
ccga_1616	12.07	6.21	74.9547	H523NCCXY	2499858420	131241.3	94846278	28150572	66578702	3412.597	47430878	3411.338
ccga_162	17.89	4.19	74.9591	HLCMYALXX	2563693262	131331.4	127364080	41967344	85058678	4520.561	63693431	4518.57
ccga_1620	14.62	5.13	75.00059999999999	HL23KALXX	1855906792	94870.62	101947174	29578902	72175402	3765.469	50982435	3764.125
ccga_1621	10.55	7.11	75.01050000000001	HHVLVALXX	2434618042	126647.3	104043042	29035765	74852861	3719.341	52030642	3717.78
ccga_1622	11.67	6.43	75.0381	H77WVCCXY	2615675464	132971.4	131372762	49350664	81742195	4652.199	65700869	4650.184
ccga_1626	13.93	5.38	74.9434	H3WMTCCXY	2014483114	102580.1	122303078	38573122	83487435	4329.178	61165594	4327.545
ccga_1627	9.2	8.15	74.98	HL2MYALXX	1942703728	98688.33	106467386	34385348	71883784	3852.469	53245449	3850.864
ccga_1628	12.61	5.95	75.0295	HLC7JALXX	1812327320	92397.87	110447444	36598908	73564964	3972.926	55234396	3970.475
ccga_1630	11.5	6.52	74.97999999999999	HK77GALXX	2028347628	104565.5	114902380	35387304	79341857	4194.052	57465877	4192.433
ccga_1631	13.07	5.74	75.0218	HL2NCALXX	1943148034	97734.69	96775810	33492567	63101129	3365.393	48398815	3363.716
ccga_1632	12.22	6.14	75.0308	H22LLCCXY	1957810390	101212	105027128	34491859	70332127	3652.66	52524890	3651.112
ccga_1634	15.59	4.81	74.9879	HKWJ3ALXX	1832425196	88010.84	110166988	38556471	71342224	3920.547	55096252	3918.916
ccga_1635	13.24	5.66	74.9384	HKVYTALXX	1698676594	81270.64	112261976	38125513	73835028	4004.224	56142263	4002.319
ccga_1636	12.74	5.89	75.0386	HCNYGCCXY	2710031176	137763.1	109088016	34041474	74878015	3905.979	54555326	3904.191
ccga_1641	11.84	6.33	74.9472	H527YCCXY	2585014170	131558.1	123990084	43227933	80533300	4409.654	62005821	4407.827
ccga_1648	15.47	4.85	75.0295	HLC7MALXX	1929905330	96992.87	117712494	41325684	76081517	4212.844	58867361	4211.089
ccga_1650	11.28	6.65	75.012	HKVYHALXX	2041964100	106938.2	117510664	44638598	72609140	4084.543	58769378	4082.803
ccga_1651	13.23	5.67	75.0141	HL2GHALXX	1978096378	103378.3	101706350	34729233	66787522	3679.613	50864561	3678.17
ccga_1652	16.82	4.46	75.0172	H2J3TCCXY	1842133586	93535.56	116242340	34932750	81065243	4254.365	58133396	4252.32
ccga_1653	15.42	4.86	74.94120000000001	HLC37ALXX	2683233942	140760.6	125610008	37848102	87569050	4578.691	62821258	4576.943
ccga_1655	9.61	7.8	74.958	H5YL3CCXY	2111554428	104145.8	119964038	41551355	78128526	4313.172	59993486	4311.349
ccga_1656	14.05	5.34	75.027	H75JFCCXY	2757942282	140558.7	115543582	37949558	77384367	4146.125	57786213	4144.344
ccga_1658	14.44	5.19	74.9436	H3WFNCCXY	2025599286	106128.5	89202148	25575912	63485020	3303.112	44610717	3301.993
ccga_166	17.74	4.23	75.0402	HK5WYALXX	1916895090	97908.85	127166602	44886353	82021540	4606.15	63599106	4604.263
ccga_1660	16.59	4.52	74.98679999999999	HL2J2ALXX	2587524676	131969.4	120920016	42340840	78351786	4303.26	60475604	4301.485
ccga_1663	10.52	7.13	75.0076	H75JVCCXY	1788255442	91970.68	105739542	30137379	68363008	3555.37	51767558	3551.986
ccga_1665	13.7	5.47	74.939	HLCCLALXX	1982065954	103243.5	89030972	26528169	62329444	3242.347	44523566	3241.052
ccga_1669	14.24	5.27	75.0448	HKWJYALXX	2104083934	102253.8	76344746	17421694	58802365	2915.699	38177919	2914.778
ccga_167	15.36	4.88	74.9568	H2J2TCCXY	1992359850	98058.2	115190252	44833163	70064528	3997.671	57606081	3995.852
ccga_1670	9.97	7.52	74.9744	HL27CALXX	1847136924	96936.09	87585592	24455068	62993626	3211.616	43801473	3210.306
ccga_1671	11.99	6.26	75.0574	H3WLJCCXY	2695578614	139407.6	103577282	30042233	73381330	3727.454	51800062	3725.887
ccga_1672	17.78	4.22	75.0316	HKLLCALXX	1970301186	98330.63	114815118	45700130	68846879	4060.672	57418985	4058.789
ccga_1674	12.43	6.03	74.9529	HK72KALXX	2063417260	102798.5	115793012	40217857	75329121	4166.71	57906829	4164.385
ccga_168	15.36	4.88	74.9568	HFYF7CCXY	1996419142	98007.52	125296332	48804966	76152381	4354.666	62662358	4352.859
ccga_1682	13.87	5.41	75.0367	H2J37CCXY	2623522118	138768.7	93880970	25999550	67752177	3474.954	46949383	3473.703
ccga_1683	12.95	5.79	74.98049999999999	H3YFTCCXY	2820539960	144293.4	107103090	35951308	70993274	3819.793	53563953	3818.395
ccga_1684	4	18.75	75	H3Y5YCCXY	1973390586	101807.9	92875396	31943320	60798048	3131.348	46449828	3129.79
ccga_1685	15.05	4.98	74.94900000000001	HL23KALXX	1882997256	96939.43	88873332	24635380	64091473	3263.854	44445964	3262.523
ccga_1688	13.52	5.55	75.036	H75FWCCXY	2027386434	105443.4	80498328	21491835	58902406	2931.454	40257952	2930.528
ccga_1690	10.64	7.05	75.012	HKWYJALXX	2057057574	106430.7	101500316	32724875	68581978	3656.342	50761081	3654.873
ccga_1696	12.42	6.04	75.0168	H2CVKCCXY	1655142408	81656.54	112154108	34725575	76957139	4063.766	56086353	4061.989
ccga_1697	11.56	6.49	75.0244	H55LVCCXY	2708301502	141565.7	111789990	33415999	78223298	3859.114	55906535	3857.495
ccga_1698	11.38	6.59	74.9942	HK7FMALXX	2014205414	101679.7	121984882	42574261	79198448	4278.902	61004980	4277.034
ccga_17	10.57	7.1	75.047	HH3VNALXX	2030337398	101755.5	86624044	22915725	63591581	2915.462	43321464	2913.565
ccga_1701	12.68	5.91	74.9388	H77VYCCXY	2573179006	132955.7	123450442	39558394	83632726	4454.979	61738181	4453.317
ccga_1702	12.77	5.87	74.9599	H2HH7CCXY	2428911456	124040.3	128477096	43978975	84190120	4609.297	64249636	4607.344
ccga_1703	14.81	5.06	74.9386	H77VWCCXY	1990870476	102399.9	94145502	28947658	64490229	3389.629	47043666	3387.997
ccga_1704	9.11	8.23	74.9753	HKYYGALXX	2067355110	108841.6	104836282	33557988	71114732	3806.495	52428904	3805.144
ccga_1705	13.03	5.76	75.05279999999999	H577NCCXY	1859434788	97579.34	99491394	27113253	72227988	3669.015	49754856	3667.825
